,Y_pred,Y_test,Difference
62618,80.811,85.0,4.189
62619,80.811,85.0,4.189
62620,80.811,85.0,4.189
62621,107.093,101.1,5.993
62622,80.811,85.0,4.189
62623,50.15,75.0,24.85
62624,53.414,68.45,15.036
62625,80.811,85.0,4.189
62626,103.547,85.0,18.547
62627,86.576,114.0,27.424
62628,105.319,66.18,39.139
62629,74.612,102.6,27.988
62630,76.512,91.8,15.288
62631,98.119,88.4,9.719
62632,80.811,85.0,4.189
62633,95.088,157.5,62.412
62634,105.102,66.18,38.922
62635,80.811,85.0,4.189
62636,59.783,91.5,31.717
62637,104.557,85.0,19.557
62638,105.178,66.18,38.998
62639,104.737,129.33,24.593
62640,81.198,85.0,3.802
62641,67.218,66.88,0.338
62642,49.558,75.0,25.442
62643,49.558,75.0,25.442
62644,75.863,75.0,0.863
62645,71.716,64.67,7.046
62646,49.558,75.0,25.442
62647,49.459,75.0,25.541
62648,86.063,106.25,20.187
62649,77.095,0.0,77.095
62650,96.673,0.0,96.673
62651,104.504,85.78,18.724
62652,91.787,88.0,3.787
62653,79.509,88.4,8.891
62654,90.522,99.2,8.678
62655,95.589,111.5,15.911
62656,98.063,57.6,40.463
62657,105.179,75.0,30.179
62658,84.388,100.0,15.612
62659,101.526,79.2,22.326
62660,71.687,80.0,8.313
62661,105.174,110.7,5.526
62662,82.197,122.19,39.993
62663,77.05,74.8,2.25
62664,105.072,98.0,7.072
62665,105.072,98.0,7.072
62666,105.072,98.0,7.072
62667,105.072,98.0,7.072
62668,105.072,98.0,7.072
62669,105.072,98.0,7.072
62670,105.072,98.0,7.072
62671,105.072,98.0,7.072
62672,90.066,74.8,15.266
62673,105.697,189.0,83.303
62674,105.233,79.2,26.033
62675,86.26,88.2,1.94
62676,84.466,93.6,9.134
62677,91.412,48.5,42.912
62678,99.977,68.07,31.907
62679,83.043,88.0,4.957
62680,88.452,88.0,0.452
62681,103.519,104.0,0.481
62682,79.605,74.8,4.805
62683,104.625,128.0,23.375
62684,110.406,129.0,18.594
62685,90.723,88.0,2.723
62686,73.747,83.04,9.293
62687,93.847,62.64,31.207
62688,93.847,71.64,22.207
62689,95.903,78.3,17.603
62690,96.979,114.0,17.021
62691,97.196,114.0,16.804
62692,97.645,96.0,1.645
62693,101.848,67.0,34.848
62694,99.301,67.0,32.301
62695,105.4,104.0,1.4
62696,93.29,79.2,14.09
62697,93.29,79.2,14.09
62698,101.721,118.8,17.079
62699,101.721,118.8,17.079
62700,88.913,109.0,20.087
62701,82.656,105.0,22.344
62702,105.179,96.0,9.179
62703,80.768,96.0,15.232
62704,80.768,96.0,15.232
62705,80.768,96.0,15.232
62706,80.768,96.0,15.232
62707,86.837,96.0,9.163
62708,67.751,75.0,7.249
62709,92.051,79.2,12.851
62710,80.768,96.0,15.232
62711,69.209,73.95,4.741
62712,79.7,75.0,4.7
62713,85.667,88.0,2.333
62714,105.073,88.2,16.873
62715,109.286,185.33,76.044
62716,107.279,77.86,29.419
62717,88.944,77.86,11.084
62718,103.984,88.69,15.294
62719,99.729,103.67,3.941
62720,78.682,75.0,3.682
62721,78.682,75.0,3.682
62722,106.983,185.33,78.347
62723,90.252,89.0,1.252
62724,96.473,94.8,1.673
62725,84.076,54.09,29.986
62726,109.179,68.0,41.179
62727,91.205,97.4,6.195
62728,91.205,88.4,2.805
62729,56.791,93.8,37.009
62730,91.493,64.67,26.823
62731,93.966,116.8,22.834
62732,70.5,100.33,29.83
62733,96.017,130.9,34.883
62734,70.5,100.33,29.83
62735,96.273,88.0,8.273
62736,104.699,147.9,43.201
62737,93.847,71.64,22.207
62738,90.334,109.0,18.666
62739,96.255,88.0,8.255
62740,88.84,97.0,8.16
62741,95.903,87.3,8.603
62742,88.491,74.8,13.691
62743,90.722,104.0,13.278
62744,106.39,106.89,0.5
62745,95.42,0.0,95.42
62746,74.897,75.0,0.103
62747,95.899,63.0,32.899
62748,101.154,0.0,101.154
62749,95.69,88.0,7.69
62750,98.724,124.0,25.276
62751,105.489,93.6,11.889
62752,93.981,0.0,93.981
62753,99.546,60.98,38.566
62754,80.511,97.0,16.489
62755,90.375,70.0,20.375
62756,84.522,126.0,41.478
62757,85.65,88.0,2.35
62758,85.65,88.0,2.35
62759,101.494,88.0,13.494
62760,92.19,89.89,2.3
62761,81.08,87.78,6.7
62762,106.19,88.0,18.19
62763,90.735,89.89,0.845
62764,108.283,237.75,129.467
62765,73.292,75.0,1.708
62766,73.292,75.0,1.708
62767,86.098,93.6,7.502
62768,66.332,96.9,30.568
62769,87.647,87.2,0.447
62770,87.49,88.0,0.51
62771,63.222,93.6,30.378
62772,89.747,78.3,11.447
62773,71.315,93.6,22.285
62774,105.489,107.09,1.601
62775,94.115,70.72,23.395
62776,88.215,63.75,24.465
62777,94.745,76.29,18.455
62778,96.654,89.89,6.764
62779,128.968,174.0,45.032
62780,86.815,68.07,18.745
62781,90.869,154.0,63.131
62782,93.35,0.0,93.35
62783,95.396,69.36,26.036
62784,98.245,88.0,10.245
62785,82.072,110.2,28.128
62786,94.574,18.0,76.574
62787,67.257,75.0,7.743
62788,70.55,66.71,3.84
62789,84.828,88.0,3.172
62790,95.176,88.0,7.176
62791,86.642,80.0,6.642
62792,79.307,88.0,8.693
62793,74.198,0.0,74.198
62794,84.83,88.4,3.57
62795,105.302,104.0,1.302
62796,89.319,104.0,14.681
62797,83.84,79.2,4.64
62798,80.131,79.2,0.931
62799,77.017,79.0,1.983
62800,105.158,68.0,37.158
62801,105.158,68.0,37.158
62802,105.47,156.9,51.43
62803,79.027,104.0,24.973
62804,92.347,90.0,2.347
62805,90.715,72.75,17.965
62806,105.428,72.75,32.678
62807,112.27,147.9,35.63
62808,100.422,72.38,28.042
62809,105.29,88.0,17.29
62810,95.178,57.6,37.578
62811,81.054,88.0,6.946
62812,87.197,79.2,7.997
62813,94.101,98.0,3.899
62814,83.567,78.0,5.567
62815,102.669,94.0,8.669
62816,105.139,104.0,1.139
62817,67.264,114.0,46.736
62818,84.496,88.0,3.504
62819,85.152,88.4,3.248
62820,90.821,120.7,29.879
62821,88.958,108.0,19.042
62822,123.425,165.6,42.175
62823,100.315,89.59,10.725
62824,104.888,110.7,5.812
62825,89.171,88.4,0.771
62826,85.265,68.0,17.265
62827,76.767,88.4,11.633
62828,86.387,122.6,36.213
62829,97.044,79.0,18.044
62830,97.044,79.0,18.044
62831,96.471,103.7,7.229
62832,83.627,79.2,4.427
62833,96.471,103.7,7.229
62834,99.053,72.38,26.673
62835,88.54,83.2,5.34
62836,88.372,74.8,13.572
62837,85.684,68.0,17.684
62838,66.856,0.0,66.856
62839,105.059,65.6,39.459
62840,104.325,75.05,29.275
62841,70.884,104.0,33.116
62842,109.72,81.56,28.16
62843,63.445,105.0,41.555
62844,70.674,97.75,27.076
62845,76.106,98.0,21.894
62846,97.645,89.14,8.505
62847,105.188,75.08,30.108
62848,91.619,82.0,9.619
62849,56.696,75.0,18.304
62850,78.936,89.89,10.954
62851,101.441,83.3,18.141
62852,86.088,54.71,31.378
62853,84.298,154.0,69.702
62854,73.404,97.4,23.996
62855,79.56,71.8,7.76
62856,83.567,88.4,4.833
62857,74.419,65.76,8.659
62858,82.372,105.9,23.528
62859,75.125,70.88,4.245
62860,50.977,75.0,24.023
62861,88.12,79.2,8.92
62862,82.526,74.8,7.726
62863,93.118,126.0,32.882
62864,97.204,106.33,9.126
62865,100.291,89.39,10.901
62866,94.846,79.2,15.646
62867,96.955,85.05,11.905
62868,88.445,84.0,4.445
62869,97.009,79.2,17.809
62870,106.372,108.0,1.628
62871,70.851,81.88,11.029
62872,69.6,75.0,5.4
62873,55.918,75.0,19.082
62874,75.443,86.4,10.957
62875,97.78,90.0,7.78
62876,85.8,94.5,8.7
62877,119.981,101.18,18.801
62878,111.347,82.44,28.907
62879,64.644,82.44,17.796
62880,96.575,68.07,28.505
62881,102.457,65.0,37.457
62882,80.223,111.0,30.777
62883,106.259,88.2,18.059
62884,102.457,65.0,37.457
62885,77.232,98.1,20.868
62886,73.753,131.0,57.247
62887,101.645,118.8,17.155
62888,76.121,105.0,28.879
62889,120.765,91.6,29.165
62890,90.214,74.8,15.414
62891,87.903,54.71,33.193
62892,74.129,106.33,32.201
62893,110.741,119.8,9.059
62894,106.51,102.6,3.91
62895,83.025,105.0,21.975
62896,110.364,190.0,79.636
62897,82.604,102.79,20.186
62898,102.457,65.0,37.457
62899,92.505,106.33,13.825
62900,111.504,181.0,69.496
62901,103.948,78.15,25.798
62902,87.615,79.2,8.415
62903,98.98,75.0,23.98
62904,122.091,111.0,11.091
62905,93.571,105.0,11.429
62906,72.742,100.6,27.858
62907,80.27,89.89,9.62
62908,94.034,105.0,10.966
62909,60.711,108.67,47.959
62910,93.899,140.0,46.101
62911,103.78,96.91,6.87
62912,115.932,104.55,11.382
62913,103.712,73.95,29.762
62914,86.135,73.95,12.185
62915,77.415,93.6,16.185
62916,99.169,94.51,4.659
62917,100.056,100.0,0.056
62918,103.712,73.95,29.762
62919,103.712,73.95,29.762
62920,77.415,93.6,16.185
62921,77.415,93.6,16.185
62922,77.415,93.6,16.185
62923,83.414,77.78,5.634
62924,90.376,79.2,11.176
62925,80.441,75.0,5.441
62926,100.411,96.9,3.511
62927,71.127,75.0,3.873
62928,88.725,140.0,51.275
62929,100.088,126.0,25.912
62930,74.946,67.68,7.266
62931,76.19,74.88,1.31
62932,117.152,150.67,33.518
62933,106.651,102.6,4.051
62934,92.856,92.65,0.206
62935,85.267,68.0,17.267
62936,95.604,79.2,16.404
62937,81.425,81.9,0.475
62938,111.48,82.44,29.04
62939,100.261,68.0,32.261
62940,73.373,68.0,5.373
62941,72.827,82.44,9.613
62942,100.53,96.9,3.63
62943,85.267,68.0,17.267
62944,74.929,88.4,13.471
62945,70.931,94.93,23.999
62946,56.017,86.93,30.913
62947,70.931,94.93,23.999
62948,73.373,68.0,5.373
62949,85.267,68.0,17.267
62950,73.373,68.0,5.373
62951,105.227,182.18,76.953
62952,127.227,202.0,74.773
62953,85.287,68.0,17.287
62954,105.173,68.07,37.103
62955,89.648,88.4,1.248
62956,62.516,75.0,12.484
62957,82.572,105.0,22.428
62958,114.81,101.38,13.43
62959,87.513,79.2,8.313
62960,87.504,88.8,1.296
62961,130.015,165.6,35.585
62962,115.585,113.87,1.715
62963,104.041,113.87,9.829
62964,80.632,78.3,2.332
62965,113.462,156.6,43.138
62966,113.339,178.0,64.661
62967,89.891,79.2,10.691
62968,111.998,104.05,7.948
62969,92.395,75.0,17.395
62970,82.622,92.65,10.028
62971,87.927,88.0,0.073
62972,113.899,146.5,32.601
62973,73.373,68.0,5.373
62974,90.762,138.6,47.838
62975,85.287,68.0,17.287
62976,74.829,102.6,27.771
62977,90.119,128.0,37.881
62978,80.252,108.88,28.628
62979,113.574,104.0,9.574
62980,85.65,87.0,1.35
62981,85.287,68.0,17.287
62982,84.242,68.0,16.242
62983,84.524,68.0,16.524
62984,85.287,68.0,17.287
62985,77.424,96.6,19.176
62986,101.391,95.0,6.391
62987,85.782,92.67,6.888
62988,78.344,108.67,30.326
62989,73.601,68.0,5.601
62990,76.716,75.0,1.716
62991,79.347,101.0,21.653
62992,76.182,101.0,24.818
62993,105.171,78.3,26.871
62994,90.666,68.47,22.196
62995,70.864,75.0,4.136
62996,106.26,102.6,3.66
62997,84.869,93.6,8.731
62998,83.077,95.4,12.323
62999,64.911,103.5,38.589
63000,79.216,96.9,17.684
63001,80.697,0.0,80.697
63002,95.789,92.65,3.139
63003,94.126,92.65,1.476
63004,85.798,88.26,2.462
63005,82.516,0.0,82.516
63006,65.879,75.0,9.121
63007,97.188,133.0,35.812
63008,83.755,133.0,49.245
63009,85.908,124.0,38.092
63010,78.073,108.67,30.597
63011,90.191,87.72,2.471
63012,70.864,75.0,4.136
63013,97.512,0.0,97.512
63014,105.338,121.0,15.662
63015,103.723,80.33,23.393
63016,77.596,128.0,50.404
63017,98.445,120.7,22.255
63018,115.557,0.0,115.557
63019,104.876,92.67,12.206
63020,64.241,75.0,10.759
63021,82.18,68.0,14.18
63022,92.446,79.2,13.246
63023,107.917,83.8,24.117
63024,77.615,90.0,12.385
63025,107.21,131.5,24.29
63026,64.201,72.0,7.799
63027,61.983,68.0,6.017
63028,86.398,107.5,21.102
63029,92.793,100.47,7.677
63030,91.57,119.0,27.43
63031,97.36,88.0,9.36
63032,85.805,104.0,18.195
63033,85.805,104.0,18.195
63034,85.805,104.0,18.195
63035,75.218,104.0,28.782
63036,84.351,96.0,11.649
63037,52.504,100.38,47.876
63038,84.876,78.3,6.576
63039,91.902,80.0,11.902
63040,81.041,78.3,2.741
63041,91.902,80.0,11.902
63042,88.504,80.0,8.504
63043,91.902,80.0,11.902
63044,88.504,80.0,8.504
63045,91.902,80.0,11.902
63046,91.902,80.0,11.902
63047,105.205,96.9,8.305
63048,91.902,89.0,2.902
63049,104.974,88.4,16.574
63050,68.694,91.38,22.686
63051,79.986,88.0,8.014
63052,64.77,90.0,25.23
63053,66.865,88.4,21.535
63054,85.283,107.5,22.217
63055,75.215,74.8,0.415
63056,88.135,93.6,5.465
63057,94.968,118.67,23.702
63058,92.946,60.98,31.966
63059,100.086,79.2,20.886
63060,100.512,92.67,7.842
63061,88.135,93.6,5.465
63062,95.417,88.4,7.017
63063,108.451,138.0,29.549
63064,95.207,92.65,2.557
63065,99.667,68.0,31.667
63066,104.479,80.0,24.479
63067,84.351,96.0,11.649
63068,79.643,81.09,1.447
63069,70.294,91.38,21.086
63070,97.64,79.2,18.44
63071,106.239,143.0,36.761
63072,87.565,90.0,2.435
63073,73.648,96.0,22.352
63074,73.648,96.0,22.352
63075,93.928,96.9,2.972
63076,69.829,90.1,20.271
63077,91.188,86.78,4.408
63078,79.948,104.0,24.052
63079,91.413,90.33,1.083
63080,88.013,90.33,2.317
63081,87.724,88.0,0.276
63082,87.724,88.0,0.276
63083,87.724,97.0,9.276
63084,77.774,103.5,25.726
63085,92.76,114.0,21.24
63086,73.243,63.75,9.493
63087,55.499,79.2,23.701
63088,89.179,125.33,36.151
63089,66.795,90.78,23.985
63090,65.077,90.38,25.303
63091,77.147,108.0,30.853
63092,104.567,99.88,4.687
63093,99.922,79.2,20.722
63094,72.424,88.0,15.576
63095,95.898,79.0,16.898
63096,69.41,87.0,17.59
63097,89.051,97.0,7.949
63098,100.648,98.0,2.648
63099,99.376,79.0,20.376
63100,81.124,87.0,5.876
63101,102.413,89.0,13.413
63102,86.066,104.0,17.934
63103,56.892,110.0,53.108
63104,73.17,95.0,21.83
63105,71.312,80.0,8.688
63106,103.489,88.2,15.289
63107,93.718,79.0,14.718
63108,92.523,90.78,1.743
63109,93.62,96.0,2.38
63110,105.865,132.39,26.525
63111,105.295,89.89,15.405
63112,89.578,79.0,10.578
63113,66.302,84.0,17.698
63114,81.812,88.0,6.188
63115,86.057,89.89,3.833
63116,86.673,68.07,18.603
63117,74.71,75.0,0.29
63118,74.71,75.0,0.29
63119,103.917,46.63,57.287
63120,103.996,65.11,38.886
63121,102.551,46.63,55.921
63122,93.33,84.6,8.73
63123,105.045,76.5,28.545
63124,94.174,65.0,29.174
63125,85.774,88.0,2.226
63126,70.738,89.5,18.762
63127,100.014,79.0,21.014
63128,96.992,79.0,17.992
63129,81.305,98.0,16.695
63130,107.227,131.0,23.773
63131,72.653,106.0,33.347
63132,94.074,75.2,18.874
63133,113.146,68.25,44.896
63134,81.048,79.2,1.848
63135,88.86,94.0,5.14
63136,86.406,88.0,1.594
63137,74.022,78.0,3.978
63138,105.391,79.0,26.391
63139,86.991,64.67,22.321
63140,41.297,70.2,28.903
63141,75.852,0.0,75.852
63142,105.104,89.59,15.514
63143,102.907,81.6,21.307
63144,67.952,88.0,20.048
63145,89.465,88.0,1.465
63146,75.329,52.36,22.969
63147,67.239,88.0,20.761
63148,92.288,78.0,14.288
63149,94.442,120.7,26.258
63150,105.717,97.0,8.717
63151,87.038,78.0,9.038
63152,91.855,42.28,49.575
63153,79.444,88.4,8.956
63154,76.727,78.0,1.273
63155,81.089,82.95,1.861
63156,106.834,78.0,28.834
63157,108.372,78.0,30.372
63158,101.781,94.67,7.111
63159,105.078,50.0,55.078
63160,107.766,57.6,50.166
63161,84.822,75.0,9.822
63162,92.007,64.67,27.337
63163,108.219,78.0,30.219
63164,105.757,78.0,27.757
63165,96.54,93.6,2.94
63166,72.732,76.84,4.108
63167,102.205,67.0,35.205
63168,110.242,18.0,92.242
63169,105.654,88.4,17.254
63170,105.902,78.0,27.902
63171,105.42,78.0,27.42
63172,62.518,70.0,7.482
63173,92.092,86.0,6.092
63174,92.092,86.0,6.092
63175,72.803,88.2,15.397
63176,62.518,70.0,7.482
63177,104.415,51.05,53.365
63178,127.524,106.0,21.524
63179,62.518,70.0,7.482
63180,89.857,81.6,8.257
63181,62.518,70.0,7.482
63182,108.551,74.8,33.751
63183,62.518,70.0,7.482
63184,62.518,70.0,7.482
63185,62.518,70.0,7.482
63186,62.518,70.0,7.482
63187,62.518,70.0,7.482
63188,89.857,81.6,8.257
63189,105.501,68.07,37.431
63190,70.048,104.0,33.952
63191,54.304,98.0,43.696
63192,105.041,86.0,19.041
63193,74.559,79.2,4.641
63194,104.96,79.9,25.06
63195,109.819,88.0,21.819
63196,109.819,88.0,21.819
63197,90.813,88.0,2.813
63198,98.333,87.78,10.553
63199,99.05,96.0,3.05
63200,110.099,130.9,20.801
63201,96.729,117.0,20.271
63202,100.876,68.07,32.806
63203,98.867,68.07,30.797
63204,87.78,0.0,87.78
63205,62.894,89.0,26.106
63206,88.379,63.4,24.979
63207,88.379,54.4,33.979
63208,110.047,104.0,6.047
63209,84.296,68.5,15.796
63210,109.401,79.2,30.201
63211,70.513,0.0,70.513
63212,105.624,66.3,39.324
63213,100.926,79.2,21.726
63214,127.75,0.0,127.75
63215,88.395,75.0,13.395
63216,114.644,88.0,26.644
63217,118.775,110.7,8.075
63218,105.031,67.5,37.531
63219,84.432,67.5,16.932
63220,87.65,106.0,18.35
63221,134.003,174.0,39.997
63222,105.179,93.0,12.179
63223,103.286,129.2,25.914
63224,99.449,68.0,31.449
63225,105.213,196.35,91.137
63226,93.347,144.0,50.653
63227,95.071,130.0,34.929
63228,98.874,108.2,9.326
63229,94.541,106.0,11.459
63230,69.258,0.0,69.258
63231,102.25,88.4,13.85
63232,63.162,0.0,63.162
63233,86.87,126.0,39.13
63234,100.934,127.0,26.066
63235,117.277,88.4,28.877
63236,105.184,147.9,42.716
63237,104.782,138.2,33.418
63238,88.637,79.2,9.437
63239,106.401,74.88,31.521
63240,77.584,84.5,6.916
63241,85.364,89.5,4.136
63242,75.914,89.5,13.586
63243,81.02,56.16,24.86
63244,102.516,72.0,30.516
63245,74.671,79.2,4.529
63246,93.522,93.6,0.078
63247,105.894,104.0,1.894
63248,99.805,104.0,4.195
63249,97.643,68.0,29.643
63250,84.279,73.95,10.329
63251,76.384,78.0,1.616
63252,53.882,88.0,34.118
63253,45.465,0.0,45.465
63254,71.702,75.0,3.298
63255,71.702,75.0,3.298
63256,97.607,79.2,18.407
63257,66.724,0.0,66.724
63258,112.31,118.25,5.94
63259,79.753,72.0,7.753
63260,52.329,70.0,17.671
63261,84.499,83.0,1.499
63262,82.102,88.0,5.898
63263,60.886,97.5,36.614
63264,98.695,65.0,33.695
63265,89.321,65.0,24.321
63266,85.725,78.2,7.525
63267,85.725,78.2,7.525
63268,83.281,56.16,27.121
63269,90.88,96.0,5.12
63270,86.817,75.0,11.817
63271,86.817,75.0,11.817
63272,73.909,79.2,5.291
63273,90.094,79.2,10.894
63274,90.094,79.2,10.894
63275,75.011,79.2,4.189
63276,105.916,79.2,26.716
63277,99.668,106.5,6.832
63278,102.133,79.2,22.933
63279,116.452,200.0,83.548
63280,104.763,68.0,36.763
63281,102.403,90.0,12.403
63282,77.639,75.0,2.639
63283,106.951,96.0,10.951
63284,75.209,97.0,21.791
63285,101.532,128.5,26.968
63286,111.165,193.08,81.915
63287,104.615,66.59,38.025
63288,100.368,93.6,6.768
63289,80.798,75.0,5.798
63290,80.676,75.0,5.676
63291,80.676,75.0,5.676
63292,109.989,79.5,30.489
63293,77.02,104.0,26.98
63294,98.141,104.0,5.859
63295,98.141,104.0,5.859
63296,91.551,81.6,9.951
63297,98.41,68.0,30.41
63298,98.297,78.0,20.297
63299,90.171,79.5,10.671
63300,43.584,88.0,44.416
63301,118.239,77.86,40.379
63302,57.997,79.2,21.203
63303,80.98,75.0,5.98
63304,80.98,75.0,5.98
63305,106.041,155.72,49.679
63306,83.148,132.0,48.852
63307,119.328,140.0,20.672
63308,104.269,79.5,24.769
63309,95.087,116.0,20.913
63310,90.216,79.2,11.016
63311,104.328,89.55,14.778
63312,104.25,54.71,49.54
63313,72.586,105.0,32.414
63314,80.705,88.39,7.685
63315,69.651,38.0,31.651
63316,80.705,96.1,15.395
63317,65.593,102.6,37.007
63318,43.53,78.0,34.47
63319,113.238,148.39,35.152
63320,115.165,74.8,40.365
63321,100.039,98.0,2.039
63322,94.286,67.76,26.526
63323,82.534,65.0,17.534
63324,84.567,79.5,5.067
63325,74.294,75.0,0.706
63326,74.294,75.0,0.706
63327,97.673,96.0,1.673
63328,105.598,88.4,17.198
63329,105.598,88.4,17.198
63330,110.197,79.5,30.697
63331,93.29,78.0,15.29
63332,49.697,0.0,49.697
63333,91.772,102.0,10.228
63334,106.07,105.4,0.67
63335,87.62,78.3,9.32
63336,96.797,68.07,28.727
63337,104.012,86.0,18.012
63338,74.116,98.0,23.884
63339,58.446,88.4,29.954
63340,90.321,80.0,10.321
63341,93.451,88.4,5.051
63342,93.451,88.4,5.051
63343,98.025,117.5,19.475
63344,85.285,96.0,10.715
63345,95.729,96.0,0.271
63346,69.856,90.1,20.244
63347,92.16,88.4,3.76
63348,64.677,63.75,0.927
63349,76.967,77.99,1.023
63350,99.984,103.1,3.116
63351,113.017,117.5,4.483
63352,81.935,79.5,2.435
63353,108.337,79.5,28.837
63354,91.921,88.35,3.571
63355,67.329,81.6,14.271
63356,111.045,142.38,31.335
63357,91.5,88.4,3.1
63358,83.086,88.4,5.314
63359,95.76,98.1,2.34
63360,93.046,130.9,37.854
63361,107.351,89.5,17.851
63362,90.434,68.25,22.184
63363,100.835,80.0,20.835
63364,106.227,88.4,17.827
63365,95.802,74.8,21.002
63366,95.802,74.8,21.002
63367,103.205,106.2,2.995
63368,100.99,90.0,10.99
63369,104.296,90.0,14.296
63370,97.231,67.5,29.731
63371,91.427,82.88,8.547
63372,89.841,119.0,29.159
63373,111.672,92.65,19.022
63374,107.122,100.73,6.392
63375,110.23,134.62,24.39
63376,98.59,79.2,19.39
63377,98.59,79.2,19.39
63378,106.164,80.0,26.164
63379,92.698,67.58,25.118
63380,110.837,59.03,51.807
63381,69.429,0.0,69.429
63382,121.876,138.6,16.724
63383,83.643,122.65,39.007
63384,84.275,64.67,19.605
63385,92.595,126.0,33.405
63386,103.466,67.57,35.896
63387,84.013,88.4,4.387
63388,104.719,89.0,15.719
63389,64.395,135.5,71.105
63390,108.359,199.43,91.071
63391,105.12,147.9,42.78
63392,90.444,54.05,36.394
63393,93.482,82.88,10.602
63394,110.236,74.8,35.436
63395,90.237,122.65,32.413
63396,53.051,116.0,62.949
63397,67.572,75.0,7.428
63398,76.125,75.0,1.125
63399,50.51,108.0,57.49
63400,105.179,215.5,110.321
63401,127.564,135.0,7.436
63402,81.096,127.2,46.104
63403,84.275,64.67,19.605
63404,81.227,105.0,23.773
63405,96.301,67.32,28.981
63406,100.729,111.6,10.871
63407,74.65,67.5,7.15
63408,107.762,71.1,36.662
63409,74.65,67.5,7.15
63410,107.762,71.1,36.662
63411,101.631,128.1,26.469
63412,50.66,93.6,42.94
63413,67.05,113.4,46.35
63414,85.368,160.6,75.232
63415,85.368,160.6,75.232
63416,67.05,113.4,46.35
63417,105.193,43.8,61.393
63418,87.093,137.0,49.907
63419,67.05,113.4,46.35
63420,72.616,113.4,40.784
63421,103.919,130.9,26.981
63422,81.607,110.7,29.093
63423,102.857,138.6,35.743
63424,68.991,129.0,60.009
63425,111.09,146.5,35.41
63426,93.766,89.55,4.216
63427,100.71,119.4,18.69
63428,101.026,87.98,13.046
63429,107.101,156.9,49.799
63430,103.751,88.4,15.351
63431,103.671,90.0,13.671
63432,69.712,104.0,34.288
63433,118.44,96.9,21.54
63434,100.694,135.4,34.706
63435,113.024,147.9,34.876
63436,80.545,71.69,8.855
63437,104.496,191.0,86.504
63438,102.566,88.4,14.166
63439,77.759,92.5,14.741
63440,81.745,74.8,6.945
63441,103.91,178.5,74.59
63442,103.091,78.0,25.091
63443,80.109,88.29,8.181
63444,103.743,101.77,1.973
63445,94.12,88.29,5.83
63446,100.992,88.4,12.592
63447,65.79,89.5,23.71
63448,128.859,79.0,49.859
63449,96.86,119.81,22.95
63450,62.032,74.8,12.768
63451,62.032,74.8,12.768
63452,78.862,77.86,1.002
63453,38.655,77.86,39.205
63454,118.543,94.72,23.823
63455,100.777,139.6,38.823
63456,81.066,79.2,1.866
63457,91.695,96.9,5.205
63458,115.431,144.5,29.069
63459,62.024,98.0,35.976
63460,75.323,138.0,62.677
63461,77.301,115.6,38.299
63462,95.433,88.4,7.033
63463,138.512,91.12,47.392
63464,55.331,80.0,24.669
63465,105.589,135.0,29.411
63466,83.752,74.8,8.952
63467,76.687,93.63,16.943
63468,107.146,120.0,12.854
63469,45.16,102.4,57.24
63470,63.718,88.4,24.682
63471,101.392,115.0,13.608
63472,57.311,70.72,13.409
63473,105.482,80.0,25.482
63474,67.091,77.53,10.439
63475,105.479,96.9,8.579
63476,109.822,192.95,83.128
63477,78.852,12.0,66.852
63478,112.977,89.5,23.477
63479,77.702,83.16,5.458
63480,77.702,83.16,5.458
63481,90.318,79.2,11.118
63482,106.465,131.0,24.535
63483,77.122,88.4,11.278
63484,96.374,105.4,9.026
63485,83.457,106.25,22.793
63486,109.999,209.0,99.001
63487,86.393,110.5,24.107
63488,64.831,88.4,23.569
63489,100.589,119.0,18.411
63490,105.835,110.5,4.665
63491,96.918,65.0,31.918
63492,88.19,65.0,23.19
63493,96.918,65.0,31.918
63494,103.486,128.0,24.514
63495,81.969,88.4,6.431
63496,107.997,65.0,42.997
63497,79.53,60.0,19.53
63498,79.449,60.0,19.449
63499,96.918,65.0,31.918
63500,88.19,65.0,23.19
63501,69.234,65.0,4.234
63502,69.234,60.0,9.234
63503,96.918,65.0,31.918
63504,88.19,65.0,23.19
63505,96.918,65.0,31.918
63506,79.53,60.0,19.53
63507,85.911,65.0,20.911
63508,101.852,81.0,20.852
63509,88.222,65.0,23.222
63510,88.19,65.0,23.19
63511,88.222,65.0,23.222
63512,96.918,65.0,31.918
63513,68.718,65.0,3.718
63514,88.643,65.0,23.643
63515,88.586,65.0,23.586
63516,90.861,65.0,25.861
63517,84.991,65.0,19.991
63518,64.929,133.0,68.071
63519,44.305,106.25,61.945
63520,98.599,74.8,23.799
63521,110.084,90.0,20.084
63522,102.491,65.0,37.491
63523,72.704,83.05,10.346
63524,71.06,95.37,24.31
63525,88.19,65.0,23.19
63526,105.41,174.42,69.01
63527,100.408,134.31,33.902
63528,103.719,79.2,24.519
63529,107.997,81.0,26.997
63530,42.724,120.7,77.976
63531,121.205,142.0,20.795
63532,73.181,161.0,87.819
63533,98.653,74.8,23.853
63534,59.751,126.0,66.249
63535,95.018,111.6,16.582
63536,51.853,74.88,23.027
63537,72.909,134.0,61.091
63538,86.926,109.8,22.874
63539,83.311,119.0,35.689
63540,96.918,65.0,31.918
63541,108.442,93.6,14.842
63542,86.926,109.8,22.874
63543,96.259,76.69,19.569
63544,96.259,76.69,19.569
63545,51.56,157.0,105.44
63546,96.422,103.7,7.278
63547,78.923,60.0,18.923
63548,96.918,65.0,31.918
63549,96.918,65.0,31.918
